,station_id,stationname,date,daytype,rides
557542,40350,UIC-Halsted,05/20/2004,W,"2,437"
557563,40350,UIC-Halsted,04/11/2004,U,701
557607,40350,UIC-Halsted,03/25/2002,W,"5,038"
557925,40350,UIC-Halsted,06/03/2005,W,"3,306"
558233,40350,UIC-Halsted,11/19/2008,W,"6,592"
558509,40350,UIC-Halsted,09/20/2011,W,"8,158"
558619,40350,UIC-Halsted,10/29/2004,W,"6,452"
558749,40350,UIC-Halsted,10/16/2008,W,"7,183"
558948,40350,UIC-Halsted,05/21/2014,W,"3,626"
559091,40350,UIC-Halsted,05/05/2003,W,"3,777"
559435,40350,UIC-Halsted,02/10/2010,W,"5,900"
559444,40350,UIC-Halsted,06/16/2009,W,"3,524"
559565,40350,UIC-Halsted,05/31/2011,W,"2,312"
559598,40350,UIC-Halsted,09/28/2011,W,"7,783"
559768,40350,UIC-Halsted,04/11/2006,W,"6,289"
559833,40350,UIC-Halsted,01/11/2008,W,"2,668"
559937,40350,UIC-Halsted,06/19/2013,W,"3,950"
560014,40350,UIC-Halsted,04/29/2008,W,"5,582"
560106,40350,UIC-Halsted,08/07/2016,U,"1,119"
560261,40350,UIC-Halsted,09/14/2012,W,"7,865"
560520,40350,UIC-Halsted,08/04/2008,W,"3,206"
560553,40350,UIC-Halsted,03/18/2016,W,"6,979"
560615,40350,UIC-Halsted,07/07/2010,W,"3,666"
560623,40350,UIC-Halsted,11/27/2006,W,"5,819"
560785,40350,UIC-Halsted,05/22/2007,W,"2,440"
561095,40350,UIC-Halsted,12/30/2002,W,"1,835"
561145,40350,UIC-Halsted,06/03/2015,W,"3,454"
561194,40350,UIC-Halsted,09/09/2006,A,"2,100"
561272,40350,UIC-Halsted,06/08/2010,W,"2,983"
561466,40350,UIC-Halsted,07/17/2008,W,"3,692"
562024,40350,UIC-Halsted,10/22/2006,U,"4,116"
562073,40350,UIC-Halsted,02/09/2017,W,"7,184"
562096,40350,UIC-Halsted,09/19/2008,W,"6,942"
562221,40350,UIC-Halsted,06/21/2016,W,"4,011"
562359,40350,UIC-Halsted,08/04/2011,W,"3,704"
562458,40350,UIC-Halsted,03/13/2005,U,970
562950,40350,UIC-Halsted,01/16/2001,W,"4,774"
562962,40350,UIC-Halsted,11/09/2008,U,"1,432"
563015,40350,UIC-Halsted,12/30/2003,W,"1,906"
563188,40350,UIC-Halsted,04/01/2006,A,"2,536"
563516,40350,UIC-Halsted,05/03/2012,W,"5,699"
563562,40350,UIC-Halsted,01/24/2006,W,"6,646"
563626,40350,UIC-Halsted,06/19/2012,W,"3,972"
563812,40350,UIC-Halsted,08/17/2010,W,"2,802"
563973,40350,UIC-Halsted,08/14/2008,W,"2,717"
563974,40350,UIC-Halsted,05/08/2011,U,"1,224"
564026,40350,UIC-Halsted,09/06/2017,W,"8,851"
564440,40350,UIC-Halsted,05/23/2006,W,"2,811"
564462,40350,UIC-Halsted,07/14/2009,W,"3,174"
564575,40350,UIC-Halsted,05/12/2004,W,"2,663"
564677,40350,UIC-Halsted,06/28/2012,W,"4,016"
564688,40350,UIC-Halsted,01/06/2015,W,"2,624"
564720,40350,UIC-Halsted,03/14/2003,W,"5,790"
564773,40350,UIC-Halsted,05/25/2007,W,"2,453"
564775,40350,UIC-Halsted,09/04/2014,W,"7,885"
564963,40350,UIC-Halsted,05/03/2017,W,"5,770"
565216,40350,UIC-Halsted,11/16/2014,U,"1,524"
565336,40350,UIC-Halsted,12/06/2010,W,"5,157"
565710,40350,UIC-Halsted,09/07/2002,A,"1,773"
565866,40350,UIC-Halsted,06/22/2005,W,"4,120"
566955,40350,UIC-Halsted,05/27/2001,U,451
567148,40350,UIC-Halsted,12/24/2001,W,717
567226,40350,UIC-Halsted,02/11/2001,U,612
567300,40350,UIC-Halsted,06/27/2008,W,"3,626"
567327,40350,UIC-Halsted,01/26/2009,W,"5,941"
567352,40350,UIC-Halsted,04/06/2012,W,"6,331"
567470,40350,UIC-Halsted,06/09/2017,W,"3,660"
567543,40350,UIC-Halsted,11/05/2010,W,"6,884"
567637,40350,UIC-Halsted,03/08/2016,W,"7,543"
567870,40350,UIC-Halsted,07/08/2007,U,856
568171,40350,UIC-Halsted,08/21/2002,W,"3,183"
568419,40350,UIC-Halsted,01/01/2015,U,903
568440,40350,UIC-Halsted,08/04/2017,W,"3,604"
568577,40350,UIC-Halsted,07/16/2002,W,"3,621"
568582,40350,UIC-Halsted,08/27/2002,W,"7,218"
568629,40350,UIC-Halsted,12/04/2012,W,"7,453"
568754,40350,UIC-Halsted,04/21/2002,U,866
568775,40350,UIC-Halsted,03/29/2013,W,"2,842"
569023,40350,UIC-Halsted,04/17/2009,W,"5,616"
569106,40350,UIC-Halsted,01/19/2003,U,859
569179,40350,UIC-Halsted,01/08/2013,W,"3,133"
569606,40350,UIC-Halsted,12/19/2010,U,931
569695,40350,UIC-Halsted,11/06/2014,W,"7,755"
569743,40350,UIC-Halsted,08/08/2013,W,"3,535"
569828,40350,UIC-Halsted,07/04/2001,U,911
570000,40350,UIC-Halsted,06/20/2010,U,948
570444,40350,UIC-Halsted,09/28/2007,W,"6,528"
570539,40350,UIC-Halsted,09/20/2015,U,"1,984"
570548,40350,UIC-Halsted,04/03/2005,U,"1,156"
570833,40350,UIC-Halsted,01/26/2017,W,"7,399"
570867,40350,UIC-Halsted,08/26/2014,W,"8,211"
570947,40350,UIC-Halsted,02/24/2007,A,"1,385"
571099,40350,UIC-Halsted,01/14/2002,W,"5,918"
571137,40350,UIC-Halsted,11/13/2006,W,"6,045"
571147,40350,UIC-Halsted,01/15/2012,U,"1,559"
571161,40350,UIC-Halsted,09/26/2014,W,"7,808"
571163,40350,UIC-Halsted,07/27/2013,A,"2,185"
571271,40350,UIC-Halsted,03/27/2014,W,"3,273"
571539,40350,UIC-Halsted,12/25/2004,U,259
571584,40350,UIC-Halsted,02/10/2011,W,"6,793"
572063,40350,UIC-Halsted,05/09/2014,W,"5,768"
572296,40350,UIC-Halsted,09/21/2005,W,"7,409"
572515,40350,UIC-Halsted,08/05/2016,W,"3,269"
572877,40350,UIC-Halsted,08/27/2016,A,"2,897"
572879,40350,UIC-Halsted,10/08/2005,A,"2,050"
572913,40350,UIC-Halsted,12/18/2003,W,"2,423"
573118,40350,UIC-Halsted,06/03/2011,W,"3,549"
573503,40350,UIC-Halsted,11/29/2014,A,"1,350"
573623,40350,UIC-Halsted,08/23/2013,W,"4,649"
573712,40350,UIC-Halsted,08/29/2016,W,"8,365"
573830,40350,UIC-Halsted,12/24/2012,W,996
573851,40350,UIC-Halsted,03/22/2014,A,"2,139"
573892,40350,UIC-Halsted,03/03/2005,W,"5,930"
574293,40350,UIC-Halsted,07/29/2005,W,"2,711"
574655,40350,UIC-Halsted,12/14/2001,W,"2,480"
574722,40350,UIC-Halsted,08/19/2017,A,"1,603"
575021,40350,UIC-Halsted,09/05/2010,U,"1,751"
575352,40350,UIC-Halsted,11/01/2011,W,"7,644"
575807,40350,UIC-Halsted,02/20/2014,W,"7,594"
575938,40350,UIC-Halsted,05/25/2016,W,"3,359"
576193,40350,UIC-Halsted,12/26/2016,U,836
576214,40350,UIC-Halsted,03/10/2004,W,"6,081"
576496,40350,UIC-Halsted,04/27/2006,W,"6,026"
576514,40350,UIC-Halsted,06/07/2001,W,"3,092"
576649,40350,UIC-Halsted,01/22/2002,W,"5,701"
576957,40350,UIC-Halsted,02/29/2008,W,"5,525"
576972,40350,UIC-Halsted,09/23/2016,W,"8,490"
577158,40350,UIC-Halsted,08/18/2005,W,"3,219"
577266,40350,UIC-Halsted,04/22/2005,W,"5,285"
577333,40350,UIC-Halsted,07/30/2002,W,"3,315"
577343,40350,UIC-Halsted,01/26/2002,A,"1,450"
577476,40350,UIC-Halsted,09/09/2013,W,"7,127"
577585,40350,UIC-Halsted,09/09/2009,W,"6,823"
577603,40350,UIC-Halsted,07/25/2003,W,"3,343"
577846,40350,UIC-Halsted,03/20/2002,W,"2,710"
577922,40350,UIC-Halsted,06/04/2003,W,"3,671"
578266,40350,UIC-Halsted,05/31/2007,W,"3,167"
578518,40350,UIC-Halsted,05/26/2011,W,"3,631"
578730,40350,UIC-Halsted,08/30/2009,U,"1,535"
578906,40350,UIC-Halsted,12/29/2012,A,"1,177"
579012,40350,UIC-Halsted,06/01/2009,W,"2,664"
579015,40350,UIC-Halsted,04/25/2014,W,"7,100"
579049,40350,UIC-Halsted,11/30/2001,W,"5,361"
579255,40350,UIC-Halsted,08/13/2010,W,"2,537"
579525,40350,UIC-Halsted,10/09/2014,W,"7,834"
579686,40350,UIC-Halsted,08/25/2016,W,"8,231"
579858,40350,UIC-Halsted,08/03/2016,W,"3,621"
580040,40350,UIC-Halsted,03/05/2014,W,"7,639"
580269,40350,UIC-Halsted,11/15/2003,A,"1,746"
580821,40350,UIC-Halsted,08/21/2008,W,"3,847"
580829,40350,UIC-Halsted,11/08/2011,W,"7,732"
580877,40350,UIC-Halsted,07/17/2016,U,"1,317"
580879,40350,UIC-Halsted,07/23/2004,W,"3,377"
581192,40350,UIC-Halsted,08/30/2008,A,"1,965"
581348,40350,UIC-Halsted,04/13/2005,W,"6,046"
581637,40350,UIC-Halsted,06/01/2011,W,"2,363"
581742,40350,UIC-Halsted,04/07/2014,W,"7,166"
581780,40350,UIC-Halsted,10/17/2015,A,"2,669"
582137,40350,UIC-Halsted,02/18/2010,W,"5,926"
582268,40350,UIC-Halsted,08/30/2002,W,"6,676"
582300,40350,UIC-Halsted,11/22/2011,W,"7,291"
582633,40350,UIC-Halsted,06/26/2008,W,"3,779"
583300,40350,UIC-Halsted,05/14/2010,W,"2,731"
583413,40350,UIC-Halsted,04/19/2008,A,"1,721"
583583,40350,UIC-Halsted,05/12/2005,W,"2,750"
583717,40350,UIC-Halsted,03/03/2016,W,"7,352"
583761,40350,UIC-Halsted,08/20/2011,A,"2,408"
584005,40350,UIC-Halsted,10/18/2007,W,"6,288"
584031,40350,UIC-Halsted,01/06/2005,W,"2,581"
584232,40350,UIC-Halsted,10/28/2015,W,"8,361"
584425,40350,UIC-Halsted,12/27/2006,W,"1,451"
584560,40350,UIC-Halsted,09/10/2008,W,"7,072"
584668,40350,UIC-Halsted,10/22/2004,W,"6,285"
584757,40350,UIC-Halsted,08/16/2009,U,921
584765,40350,UIC-Halsted,07/10/2015,W,"3,956"
585008,40350,UIC-Halsted,03/11/2015,W,"7,010"
585092,40350,UIC-Halsted,03/12/2008,W,"5,681"
585328,40350,UIC-Halsted,04/14/2006,W,"5,763"
585485,40350,UIC-Halsted,10/23/2008,W,"6,930"
585653,40350,UIC-Halsted,11/30/2010,W,"6,641"
585739,40350,UIC-Halsted,03/16/2017,W,"7,315"
586017,40350,UIC-Halsted,06/29/2007,W,"3,177"
586466,40350,UIC-Halsted,12/08/2011,W,"5,766"
586564,40350,UIC-Halsted,09/20/2017,W,"8,724"
586923,40350,UIC-Halsted,03/24/2004,W,"2,574"
587100,40350,UIC-Halsted,04/10/2013,W,"7,009"
587147,40350,UIC-Halsted,09/25/2003,W,"7,205"
587273,40350,UIC-Halsted,01/19/2012,W,"7,296"
587446,40350,UIC-Halsted,01/06/2004,W,"2,152"
587695,40350,UIC-Halsted,10/20/2006,W,"6,403"
587747,40350,UIC-Halsted,06/16/2004,W,"3,535"
587758,40350,UIC-Halsted,10/01/2017,U,"1,710"
587889,40350,UIC-Halsted,01/03/2004,A,819
588147,40350,UIC-Halsted,05/21/2012,W,"2,743"
588450,40350,UIC-Halsted,03/20/2006,W,"2,779"
588472,40350,UIC-Halsted,05/26/2004,W,"2,455"
588662,40350,UIC-Halsted,02/05/2008,W,"5,611"
588675,40350,UIC-Halsted,11/22/2009,U,"1,261"
588857,40350,UIC-Halsted,09/17/2012,W,"8,017"
589210,40350,UIC-Halsted,06/12/2008,W,"3,227"
589441,40350,UIC-Halsted,05/20/2010,W,"2,913"
589529,40350,UIC-Halsted,04/13/2015,W,"6,561"
590041,40350,UIC-Halsted,09/02/2017,A,"2,170"
590719,40350,UIC-Halsted,09/25/2001,W,"6,145"
590912,40350,UIC-Halsted,02/19/2015,W,"5,413"
591031,40350,UIC-Halsted,08/13/2015,W,"2,929"
591106,40350,UIC-Halsted,12/24/2016,A,823
591235,40350,UIC-Halsted,02/24/2006,W,"6,053"
591248,40350,UIC-Halsted,02/11/2012,A,"2,384"
591314,40350,UIC-Halsted,05/10/2002,W,"2,525"
591766,40350,UIC-Halsted,03/20/2012,W,"3,635"
591822,40350,UIC-Halsted,10/14/2004,W,"6,978"
592026,40350,UIC-Halsted,07/02/2004,W,"3,315"
592100,40350,UIC-Halsted,02/24/2005,W,"6,049"
592166,40350,UIC-Halsted,01/17/2009,A,"1,505"
592632,40350,UIC-Halsted,05/17/2013,W,"3,553"
592668,40350,UIC-Halsted,05/04/2008,U,"1,129"
592785,40350,UIC-Halsted,07/30/2005,A,"1,365"
592823,40350,UIC-Halsted,08/23/2003,A,"2,161"
593441,40350,UIC-Halsted,07/03/2002,W,"5,240"
593479,40350,UIC-Halsted,07/24/2004,A,"1,113"
593690,40350,UIC-Halsted,07/20/2012,W,"3,996"
593728,40350,UIC-Halsted,12/16/2015,W,"3,460"
594015,40350,UIC-Halsted,05/31/2013,W,"3,628"
594092,40350,UIC-Halsted,07/03/2017,W,"2,475"
594339,40350,UIC-Halsted,02/13/2010,A,"1,820"
594353,40350,UIC-Halsted,12/29/2007,A,757
594422,40350,UIC-Halsted,11/24/2015,W,"8,028"
594696,40350,UIC-Halsted,10/18/2001,W,"6,065"
594783,40350,UIC-Halsted,03/13/2009,W,"5,754"
594830,40350,UIC-Halsted,03/30/2007,W,"2,333"
595157,40350,UIC-Halsted,02/22/2006,W,"6,433"
595379,40350,UIC-Halsted,01/26/2013,A,"2,256"
595399,40350,UIC-Halsted,01/10/2001,W,"4,764"
595428,40350,UIC-Halsted,06/02/2012,A,"2,200"
595555,40350,UIC-Halsted,10/17/2010,U,"1,772"
595674,40350,UIC-Halsted,05/09/2006,W,"3,133"
595784,40350,UIC-Halsted,06/24/2007,U,977
595860,40350,UIC-Halsted,02/27/2016,A,"2,361"
596499,40350,UIC-Halsted,01/07/2015,W,"2,020"
596567,40350,UIC-Halsted,06/25/2003,W,"3,560"
596716,40350,UIC-Halsted,07/30/2016,A,"1,826"
596847,40350,UIC-Halsted,10/04/2016,W,"8,115"
596863,40350,UIC-Halsted,02/02/2011,W,"1,084"
596869,40350,UIC-Halsted,01/16/2002,W,"6,042"
596965,40350,UIC-Halsted,07/07/2003,W,"3,384"
597015,40350,UIC-Halsted,05/03/2013,W,"6,700"
597067,40350,UIC-Halsted,04/26/2003,A,"1,598"
597395,40350,UIC-Halsted,11/25/2016,W,"1,486"
597580,40350,UIC-Halsted,04/14/2001,A,936
597594,40350,UIC-Halsted,09/19/2013,W,"6,651"
597984,40350,UIC-Halsted,08/30/2001,W,"6,379"
598214,40350,UIC-Halsted,07/12/2003,A,"1,176"
598261,40350,UIC-Halsted,05/07/2004,W,"4,482"
598324,40350,UIC-Halsted,02/23/2010,W,"6,024"
598467,40350,UIC-Halsted,01/19/2010,W,"6,111"
598596,40350,UIC-Halsted,04/07/2005,W,"5,996"
598599,40350,UIC-Halsted,12/24/2003,W,"1,074"
598614,40350,UIC-Halsted,01/14/2011,W,"6,385"
598783,40350,UIC-Halsted,10/26/2009,W,"6,090"
599107,40350,UIC-Halsted,06/17/2006,A,"1,495"
599109,40350,UIC-Halsted,04/28/2017,W,"6,699"
599311,40350,UIC-Halsted,08/20/2001,W,"5,914"
599374,40350,UIC-Halsted,11/29/2006,W,"6,068"
599816,40350,UIC-Halsted,07/04/2002,U,990
599954,40350,UIC-Halsted,10/11/2012,W,"8,223"
599956,40350,UIC-Halsted,08/11/2004,W,"2,535"
599973,40350,UIC-Halsted,09/03/2011,A,"2,543"
600254,40350,UIC-Halsted,02/19/2011,A,"2,419"
600472,40350,UIC-Halsted,02/11/2011,W,"6,603"
600487,40350,UIC-Halsted,07/13/2007,W,"3,272"
600686,40350,UIC-Halsted,11/11/2014,W,"7,100"
600970,40350,UIC-Halsted,02/24/2014,W,"7,131"
601090,40350,UIC-Halsted,09/09/2004,W,"7,123"
601441,40350,UIC-Halsted,08/11/2012,A,"1,732"
601563,40350,UIC-Halsted,02/04/2013,W,"7,211"
601693,40350,UIC-Halsted,11/22/2012,U,"1,058"
601713,40350,UIC-Halsted,07/17/2001,W,"3,169"
602087,40350,UIC-Halsted,09/02/2015,W,"8,556"
602226,40350,UIC-Halsted,06/19/2002,W,"3,553"
602259,40350,UIC-Halsted,09/11/2016,U,"1,773"
602768,40350,UIC-Halsted,01/17/2015,A,"2,138"
602914,40350,UIC-Halsted,07/01/2001,U,773
602932,40350,UIC-Halsted,01/26/2015,W,"7,077"
602952,40350,UIC-Halsted,11/01/2008,A,"2,525"
602992,40350,UIC-Halsted,06/19/2006,W,"3,605"
603020,40350,UIC-Halsted,11/08/2015,U,"2,364"
603399,40350,UIC-Halsted,04/23/2008,W,"6,010"
603665,40350,UIC-Halsted,02/20/2009,W,"5,736"
603854,40350,UIC-Halsted,01/02/2010,A,654
604197,40350,UIC-Halsted,08/19/2016,W,"4,008"
604204,40350,UIC-Halsted,02/28/2013,W,"7,293"
604416,40350,UIC-Halsted,07/02/2003,W,"4,069"
604688,40350,UIC-Halsted,07/09/2005,A,"1,254"
604690,40350,UIC-Halsted,03/14/2012,W,"7,058"
604712,40350,UIC-Halsted,05/19/2007,A,"1,289"
604885,40350,UIC-Halsted,06/26/2003,W,"3,477"
604907,40350,UIC-Halsted,03/19/2013,W,"7,236"
604955,40350,UIC-Halsted,01/19/2013,A,"2,351"
604971,40350,UIC-Halsted,07/19/2014,A,"2,991"
604974,40350,UIC-Halsted,07/03/2009,U,"2,032"
605015,40350,UIC-Halsted,11/24/2002,U,"1,085"
605320,40350,UIC-Halsted,04/06/2002,A,"1,676"
605379,40350,UIC-Halsted,02/13/2016,A,"2,110"
605385,40350,UIC-Halsted,05/21/2007,W,"2,305"
605394,40350,UIC-Halsted,10/01/2016,A,"2,284"
605495,40350,UIC-Halsted,11/05/2001,W,"5,629"
605603,40350,UIC-Halsted,12/03/2005,A,"1,717"
605936,40350,UIC-Halsted,12/26/2008,W,"1,030"
605995,40350,UIC-Halsted,01/13/2014,W,"7,760"
606012,40350,UIC-Halsted,10/16/2007,W,"6,331"
606099,40350,UIC-Halsted,04/18/2004,U,"1,172"
606292,40350,UIC-Halsted,07/14/2003,W,"3,591"
606317,40350,UIC-Halsted,05/13/2010,W,"2,544"
606706,40350,UIC-Halsted,03/20/2003,W,"2,758"
606758,40350,UIC-Halsted,03/11/2002,W,"5,256"
606821,40350,UIC-Halsted,03/12/2017,U,"1,440"
606848,40350,UIC-Halsted,04/14/2004,W,"5,968"
606922,40350,UIC-Halsted,08/15/2001,W,"2,909"
606974,40350,UIC-Halsted,11/25/2013,W,"7,519"
607018,40350,UIC-Halsted,01/04/2008,W,"1,998"
607026,40350,UIC-Halsted,12/22/2003,W,"2,012"
607084,40350,UIC-Halsted,11/07/2007,W,"6,169"
607160,40350,UIC-Halsted,05/03/2015,U,"1,549"
607177,40350,UIC-Halsted,08/17/2012,W,"3,306"
607203,40350,UIC-Halsted,03/13/2011,U,"1,627"
607268,40350,UIC-Halsted,06/17/2014,W,"3,887"
607416,40350,UIC-Halsted,10/30/2015,W,"8,376"
607687,40350,UIC-Halsted,11/02/2012,W,"7,930"
607789,40350,UIC-Halsted,03/30/2009,W,"5,467"
608096,40350,UIC-Halsted,11/24/2008,W,"6,128"
608112,40350,UIC-Halsted,06/05/2004,A,"1,160"
608199,40350,UIC-Halsted,01/29/2006,U,"1,115"
608228,40350,UIC-Halsted,08/06/2002,W,"2,650"
608425,40350,UIC-Halsted,04/20/2008,U,"1,336"
608457,40350,UIC-Halsted,07/25/2015,A,"1,528"
608643,40350,UIC-Halsted,04/17/2015,W,"6,869"
608681,40350,UIC-Halsted,01/01/2012,U,"1,071"
608757,40350,UIC-Halsted,10/15/2003,W,"7,455"
608862,40350,UIC-Halsted,09/01/2008,U,"1,357"
608865,40350,UIC-Halsted,12/12/2008,W,"4,365"
608956,40350,UIC-Halsted,11/25/2015,W,"6,881"
609260,40350,UIC-Halsted,10/16/2006,W,"6,415"
609456,40350,UIC-Halsted,10/09/2010,A,"2,647"
609481,40350,UIC-Halsted,09/19/2017,W,"8,550"
609938,40350,UIC-Halsted,04/12/2003,A,"1,786"
609970,40350,UIC-Halsted,12/16/2011,W,"3,266"
610132,40350,UIC-Halsted,02/07/2005,W,"5,826"
610370,40350,UIC-Halsted,03/01/2017,W,"7,374"
610485,40350,UIC-Halsted,10/20/2003,W,"6,738"
610829,40350,UIC-Halsted,11/27/2002,W,"5,981"
610933,40350,UIC-Halsted,04/03/2001,W,"4,223"
611191,40350,UIC-Halsted,08/20/2016,A,"2,153"
611286,40350,UIC-Halsted,07/23/2003,W,"3,683"
611532,40350,UIC-Halsted,12/02/2016,W,"7,667"
611698,40350,UIC-Halsted,01/01/2004,U,613
611701,40350,UIC-Halsted,08/20/2006,U,940
611876,40350,UIC-Halsted,04/10/2014,W,"7,341"
611952,40350,UIC-Halsted,11/17/2017,W,"8,020"
611988,40350,UIC-Halsted,09/04/2005,U,"1,365"
612010,40350,UIC-Halsted,02/18/2007,U,836
612238,40350,UIC-Halsted,07/26/2007,W,"2,674"
612560,40350,UIC-Halsted,04/05/2012,W,"7,090"
612580,40350,UIC-Halsted,02/23/2008,A,"1,667"
612591,40350,UIC-Halsted,04/02/2013,W,"7,210"
612602,40350,UIC-Halsted,09/16/2008,W,"6,979"
612658,40350,UIC-Halsted,02/23/2016,W,"7,514"
612859,40350,UIC-Halsted,12/16/2009,W,"2,492"
612875,40350,UIC-Halsted,05/06/2009,W,"4,479"
612943,40350,UIC-Halsted,04/21/2012,A,"2,721"
612985,40350,UIC-Halsted,03/13/2001,W,"2,164"
613143,40350,UIC-Halsted,05/21/2015,W,"3,399"
613346,40350,UIC-Halsted,12/22/2010,W,"2,070"
613417,40350,UIC-Halsted,10/29/2006,U,"1,141"
613562,40350,UIC-Halsted,03/24/2001,A,"1,132"
613641,40350,UIC-Halsted,06/30/2017,W,"3,674"
613693,40350,UIC-Halsted,09/20/2003,A,"1,859"
613943,40350,UIC-Halsted,01/08/2014,W,"3,180"
614048,40350,UIC-Halsted,09/26/2001,W,"6,369"
614119,40350,UIC-Halsted,08/18/2011,W,"4,576"
614150,40350,UIC-Halsted,08/03/2013,A,"2,095"
614185,40350,UIC-Halsted,04/26/2016,W,"7,079"
614299,40350,UIC-Halsted,11/14/2003,W,"6,303"
614327,40350,UIC-Halsted,02/27/2015,W,"6,595"
614357,40350,UIC-Halsted,09/22/2014,W,"8,063"
614663,40350,UIC-Halsted,02/13/2012,W,"7,103"
614697,40350,UIC-Halsted,04/09/2015,W,"6,260"
614799,40350,UIC-Halsted,08/09/2012,W,"3,265"
615038,40350,UIC-Halsted,03/07/2016,W,"7,120"
615048,40350,UIC-Halsted,06/20/2003,W,"3,174"
615114,40350,UIC-Halsted,11/21/2016,W,"7,616"
615158,40350,UIC-Halsted,07/18/2009,A,"1,234"
615247,40350,UIC-Halsted,09/10/2012,W,"8,079"
615566,40350,UIC-Halsted,10/19/2017,W,"8,724"
615658,40350,UIC-Halsted,04/05/2016,W,"7,291"
615705,40350,UIC-Halsted,02/12/2015,W,"6,786"
615709,40350,UIC-Halsted,01/25/2003,A,"1,269"
615909,40350,UIC-Halsted,04/15/2001,U,526
616009,40350,UIC-Halsted,08/16/2011,W,"3,851"
616194,40350,UIC-Halsted,02/20/2015,W,"6,398"
616396,40350,UIC-Halsted,05/28/2004,W,"2,387"
616399,40350,UIC-Halsted,06/01/2017,W,"3,629"
616456,40350,UIC-Halsted,01/02/2017,U,"1,035"
616566,40350,UIC-Halsted,11/20/2015,W,"7,964"
616759,40350,UIC-Halsted,12/28/2002,A,764
616780,40350,UIC-Halsted,05/16/2006,W,"2,722"
616967,40350,UIC-Halsted,04/27/2010,W,"5,541"
617031,40350,UIC-Halsted,12/16/2010,W,"2,892"
617167,40350,UIC-Halsted,11/03/2003,W,"6,536"
617205,40350,UIC-Halsted,01/19/2017,W,"7,375"
617595,40350,UIC-Halsted,09/30/2003,W,"7,164"
617894,40350,UIC-Halsted,11/26/2006,U,851
618327,40350,UIC-Halsted,09/01/2003,U,861
618387,40350,UIC-Halsted,08/24/2004,W,"6,749"
618742,40350,UIC-Halsted,08/29/2009,A,"2,304"
618752,40350,UIC-Halsted,11/03/2015,W,"7,907"
618961,40350,UIC-Halsted,06/18/2008,W,"3,768"
619276,40350,UIC-Halsted,04/16/2007,W,"5,078"
619290,40350,UIC-Halsted,11/26/2009,U,652
619366,40350,UIC-Halsted,09/18/2011,U,"1,833"
619445,40350,UIC-Halsted,06/23/2006,W,"3,665"
619476,40350,UIC-Halsted,06/04/2002,W,"3,314"
619485,40350,UIC-Halsted,11/30/2005,W,"6,476"
619581,40350,UIC-Halsted,11/02/2003,U,"1,077"
619605,40350,UIC-Halsted,09/01/2012,A,"2,287"
619815,40350,UIC-Halsted,12/26/2012,W,"1,348"
620085,40350,UIC-Halsted,05/12/2012,A,"1,643"
620095,40350,UIC-Halsted,09/18/2014,W,"8,439"
620108,40350,UIC-Halsted,10/25/2013,W,"7,935"
620117,40350,UIC-Halsted,12/20/2011,W,"2,726"
620313,40350,UIC-Halsted,09/23/2002,W,"7,270"
620365,40350,UIC-Halsted,03/11/2008,W,"5,598"
620402,40350,UIC-Halsted,09/09/2015,W,"8,587"
620415,40350,UIC-Halsted,04/20/2002,A,"1,497"
620501,40350,UIC-Halsted,02/14/2004,A,"1,533"
620663,40350,UIC-Halsted,05/29/2015,W,"3,284"
620777,40350,UIC-Halsted,07/04/2010,U,"1,177"
620833,40350,UIC-Halsted,04/01/2007,U,840
620954,40350,UIC-Halsted,08/09/2013,W,"3,679"
621132,40350,UIC-Halsted,10/27/2014,W,"7,659"
621252,40350,UIC-Halsted,12/23/2006,A,798
621378,40350,UIC-Halsted,11/03/2014,W,"7,549"
621420,40350,UIC-Halsted,04/25/2015,A,"2,128"
621560,40350,UIC-Halsted,04/10/2011,U,"2,016"
621916,40350,UIC-Halsted,10/01/2009,W,"6,597"
622162,40350,UIC-Halsted,04/22/2016,W,"7,019"
622385,40350,UIC-Halsted,03/06/2012,W,"7,516"
622448,40350,UIC-Halsted,04/24/2016,U,"1,673"
622511,40350,UIC-Halsted,09/04/2009,W,"6,455"
622999,40350,UIC-Halsted,07/11/2011,W,"3,976"
623023,40350,UIC-Halsted,07/09/2008,W,"3,951"
623082,40350,UIC-Halsted,05/21/2010,W,"2,817"
623085,40350,UIC-Halsted,09/04/2006,U,"1,120"
623242,40350,UIC-Halsted,10/12/2001,W,"5,696"
623454,40350,UIC-Halsted,12/12/2016,W,"3,441"
623457,40350,UIC-Halsted,05/01/2014,W,"7,147"
623493,40350,UIC-Halsted,07/19/2001,W,"3,041"
623590,40350,UIC-Halsted,09/11/2014,W,"8,320"
624166,40350,UIC-Halsted,02/03/2005,W,"6,342"
624231,40350,UIC-Halsted,08/28/2014,W,"8,018"
624616,40350,UIC-Halsted,01/25/2016,W,"7,545"
624661,40350,UIC-Halsted,10/26/2017,W,"8,537"
624982,40350,UIC-Halsted,08/01/2012,W,"3,614"
625091,40350,UIC-Halsted,06/16/2001,A,881
625112,40350,UIC-Halsted,07/18/2005,W,"3,650"
625239,40350,UIC-Halsted,08/16/2012,W,"3,189"
625293,40350,UIC-Halsted,01/04/2011,W,"2,470"
625369,40350,UIC-Halsted,03/18/2010,W,"6,052"
625395,40350,UIC-Halsted,06/22/2016,W,"3,913"
625510,40350,UIC-Halsted,10/15/2004,W,"6,408"
